NUMPED;NUMITEM;CODPROD;QTDE;VALUNIT;UNID;ALIQICMS;COMISSAO;STICMS;CFOP;REDUCBASEICMS
557.585;4;156;1,0000;39,7200;Un;18,0000;3,0000;20;5102;33,3300
557.585;5;440;1,0000;30,2100;Bd;0,0000;3,0000;00;5102;0,0000
557.585;6;453;1,0000;28,5500;Un;0,0000;3,0000;00;5102;0,0000
557.585;7;376;4,0000;29,5700;Un;12,0000;3,0000;00;5102;0,0000
557.726;1;170;20,0000;34,1600;Kg;12,0000;0,0000;00;5102;0,0000
557.586;1;150;1,6800;45,4400;Kg;18,0000;0,0000;20;5102;33,3300
557.586;2;122;1,5940;42,0900;Kg;12,0000;0,0000;00;5102;0,0000
557.588;1;117;0,3200;62,5000;Kg;18,0000;3,0000;20;5102;33,3300
557.588;2;130;0,1980;56,9000;Kg;18,0000;3,0000;20;5102;33,3300
557.588;3;772;0,3000;49,9000;Kg;0,0000;3,0000;60;5405;0,0000
557.588;4;250;0,2500;68,2000;Kg;0,0000;3,0000;60;5405;0,0000
557.589;1;374;1,0000;5,2900;Lt;18,0000;0,0000;20;5102;12,0000
557.590;1;153;3,0000;71,2600;Kg;18,0000;0,0000;20;5102;33,3300
557.590;2;719;0,2000;214,9900;Kg;18,0000;0,0000;00;5102;0,0000
557.590;3;213;3,5800;20,0500;Kg;0,0000;0,0000;00;5102;0,0000
557.590;4;456;1,0000;32,2600;Un;0,0000;0,0000;00;5102;0,0000
557.592;1;253;0,5040;86,9000;Kg;18,0000;0,0000;20;5102;33,3300
557.592;2;250;0,5060;74,9000;Kg;0,0000;0,0000;60;5405;0,0000
557.592;3;181;3,0500;44,4600;Kg;18,0000;0,0000;20;5102;33,3300
557.592;4;167;2,8600;49,8400;Kg;18,0000;0,0000;20;5102;33,3300
557.592;5;267;1,0000;26,7400;Un;18,0000;0,0000;20;5102;33,3300
557.593;1;148;5,7600;44,6600;Kg;12,0000;0,0000;00;5102;0,0000
557.593;2;359;0,2000;59,6700;Kg;18,0000;0,0000;20;5102;33,3300
557.727;1;500;5,0000;35,6500;Kg;18,0000;0,0000;20;5102;61,1100
557.727;2;224;2,5000;24,5100;Kg;0,0000;0,0000;00;5102;0,0000
557.727;3;505;2,1000;21,2800;Kg;18,0000;0,0000;20;5102;61,1100
557.727;4;507;1,1500;20,7000;Kg;18,0000;0,0000;20;5102;61,1100
557.727;5;509;1,0200;8,8500;Kg;18,0000;0,0000;20;5102;61,1100
557.595;1;119;24,0000;33,1800;Un;0,0000;0,0000;60;5405;0,0000
558.404;1;122;16,8500;43,3900;Kg;12,0000;0,0000;00;5102;0,0000
557.728;1;602;1,0000;52,2800;Un;18,0000;0,0000;20;5102;33,3300
557.728;2;122;1,5080;40,7900;Kg;12,0000;0,0000;00;5102;0,0000
557.728;3;497;0,4100;64,9000;Kg;18,0000;0,0000;20;5102;33,3300
557.728;4;325;0,4200;65,4500;Kg;18,0000;0,0000;20;5102;33,3300
557.728;5;316;0,5100;14,5000;Kg;18,0000;0,0000;20;5102;33,3300
558.200;1;356;20,0000;10,2600;Un;0,0000;1,0000;60;5405;0,0000
558.200;2;359;2,0000;59,6700;Kg;18,0000;0,0000;20;5102;33,3300
558.200;3;919;2,2000;35,0000;Kg;18,0000;0,0000;00;5102;0,0000
558.200;4;412;2,0000;8,9700;Kg;18,0000;0,0000;20;5102;33,3300
558.200;5;992;36,0000;6,1700;Lt;12,0000;2,0000;60;5405;0,0000
557.596;1;224;2,5000;24,5100;Kg;0,0000;0,0000;00;5102;0,0000
557.596;2;110;2,8900;41,2500;Kg;12,0000;0,0000;00;5102;0,0000
557.596;3;213;3,4220;20,0500;Kg;0,0000;0,0000;00;5102;0,0000
557.729;1;108;3,0000;13,9800;Un;18,0000;0,0000;20;5202;33,3300
557.729;2;136;0,4300;43,3800;Kg;18,0000;0,0000;20;5202;33,3300
558.134;1;554;3,0000;30,0000;Un;18,0000;0,0000;20;5102;33,3300
558.134;2;442;1,0000;28,8100;Bd;0,0000;0,0000;00;5102;0,0000
558.134;3;837;1,0000;17,3000;Un;0,0000;0,0000;60;5405;0,0000
557.731;1;267;1,0000;26,7400;Un;18,0000;0,0000;20;5102;33,3300
557.731;2;313;1,0000;23,2000;Kg;18,0000;0,0000;20;5102;33,3300
557.731;3;272;0,2260;61,9000;Kg;0,0000;0,0000;60;5405;0,0000
557.731;4;122;0,2160;47,9000;Kg;12,0000;0,0000;00;5102;0,0000
557.731;5;217;0,2060;43,9000;Kg;0,0000;0,0000;60;5405;0,0000
557.731;6;121;2,0000;32,2000;Kg;18,0000;0,0000;20;5102;33,3300
557.731;7;465;1,0000;55,0600;Un;0,0000;0,0000;00;5102;0,0000
557.597;1;1.069;1,0000;10,9000;Un;0,0000;0,0000;60;5405;0,0000
557.732;1;453;1,0000;28,5500;Un;0,0000;0,0000;00;5102;0,0000
557.732;2;124;1,0000;16,4700;Un;18,0000;0,0000;20;5102;33,3300
557.598;1;122;2,0960;38,9900;Kg;12,0000;0,0000;00;5102;0,0000
557.598;2;503;5,0000;43,7000;Kg;18,0000;0,0000;20;5102;61,1100
557.733;1;465;2,0000;55,0600;Un;0,0000;3,0000;00;5102;0,0000
557.733;2;134;2,0000;26,7600;Un;18,0000;3,0000;20;5102;33,3300
557.733;3;389;2,0000;58,8000;Bd;18,0000;3,0000;20;5102;33,3300
557.733;4;433;10,0000;16,8000;Un;18,0000;3,0000;20;5102;61,1100
557.733;5;325;3,0200;65,4500;Kg;18,0000;3,0000;20;5102;33,3300
557.733;6;122;4,1650;40,7900;Kg;12,0000;3,0000;00;5102;0,0000
557.733;7;484;3,0500;52,4600;Kg;18,0000;3,0000;20;5102;33,3300
557.733;8;155;20,0000;41,5000;Kg;18,0000;3,0000;20;5102;33,3300
557.733;9;491;1,0000;25,2700;Bd;18,0000;3,0000;20;5102;33,3300
557.599;1;729;1,0000;8,5000;Un;18,0000;3,0000;20;5102;33,3300
557.599;2;992;2,0000;5,9000;Lt;12,0000;2,0000;60;5405;0,0000
557.599;3;521;1,0040;6,9000;Kg;0,0000;3,0000;00;5102;0,0000
557.599;4;402;0,5180;14,7500;Kg;18,0000;3,0000;20;5102;33,3300
557.599;5;119;1,0000;33,1800;Un;0,0000;3,0000;60;5405;0,0000
557.599;6;872;1,0000;24,9000;Un;18,0000;3,0000;00;5102;0,0000
557.599;7;153;0,5780;95,9000;Kg;18,0000;3,0000;20;5102;33,3300
557.599;8;762;1,0000;18,9000;Un;0,0000;3,0000;70;5405;0,0000
557.599;9;496;1,0000;15,9000;Un;18,0000;3,0000;20;5102;33,3300
557.599;10;468;1,0000;39,2700;Kg;18,0000;3,0000;00;5102;0,0000
557.599;11;432;1,0000;14,0400;Un;18,0000;3,0000;00;5102;0,0000
557.599;12;405;0,2380;56,2800;Kg;18,0000;3,0000;20;5102;33,3300
557.599;13;290;1,6000;25,0500;Kg;18,0000;3,0000;20;5102;33,3300
557.599;14;160;2,0600;41,9800;Kg;12,0000;3,0000;00;5102;0,0000
557.599;15;468;1,0000;39,2700;Kg;18,0000;3,0000;00;5102;0,0000
557.599;16;497;0,3000;64,9000;Kg;18,0000;3,0000;20;5102;33,3300
557.599;17;332;0,5380;16,9000;Kg;12,0000;3,0000;00;5102;0,0000
557.599;18;153;5,0880;68,1500;Kg;18,0000;3,0000;20;5102;33,3300
557.599;19;292;4,0000;3,0200;Un;0,0000;3,0000;60;5405;0,0000
557.599;20;394;1,0000;60,8400;Un;18,0000;3,0000;20;5102;33,3300
557.599;21;992;3,0000;5,9000;Lt;12,0000;2,0000;60;5405;0,0000
557.599;22;314;1,0000;83,5200;Un;18,0000;3,0000;20;5102;33,3300
557.599;23;490;0,3550;21,6000;Kg;0,0000;3,0000;00;5102;0,0000
557.599;24;712;0,3150;25,8000;Kg;18,0000;3,0000;20;5102;61,1100
557.599;25;181;2,9200;42,1200;Kg;18,0000;3,0000;20;5102;33,3300
557.599;26;194;1,1000;55,2600;Kg;12,0000;3,0000;00;5102;0,0000
557.599;27;602;2,0000;52,2800;Un;18,0000;3,0000;20;5102;33,3300
557.599;28;224;2,5000;22,8600;Kg;0,0000;3,0000;00;5102;0,0000
557.734;1;122;2,0900;42,0900;Kg;12,0000;0,0000;00;5102;0,0000
557.734;2;213;0,6780;26,9000;Kg;0,0000;0,0000;00;5102;0,0000
557.735;1;371;1,0000;216,8600;Bd;18,0000;0,0000;20;5102;61,1100
557.601;1;499;5,0300;8,0500;Kg;18,0000;0,0000;20;5102;33,3300
557.602;1;460;1,0000;47,3400;Bd;18,0000;0,0000;20;5102;33,3300
557.603;1;153;1,3400;71,2600;Kg;18,0000;0,0000;20;5102;33,3300
557.603;2;969;2,0000;2,5000;Un;0,0000;0,0000;60;5405;0,0000
557.604;1;433;5,0000;16,8000;Un;18,0000;3,0000;20;5102;61,1100
557.604;2;105;6,0000;16,8000;Un;18,0000;3,0000;20;5102;33,3300
557.605;1;313;2,9900;23,2000;Kg;18,0000;0,0000;20;5102;33,3300
557.605;2;153;2,8500;71,2600;Kg;18,0000;0,0000;20;5102;33,3300
557.605;3;290;3,4700;25,0500;Kg;18,0000;0,0000;20;5102;33,3300
557.606;1;2.100;2,0000;7,0000;Un;0,0000;0,0000;00;5102;0,0000
557.606;2;478;0,3140;88,2600;Kg;18,0000;0,0000;20;5102;33,3300
557.606;3;1.947;0,0800;43,5000;Kg;18,0000;0,0000;20;5102;33,3300
557.606;4;402;0,5020;14,7500;Kg;18,0000;0,0000;20;5102;33,3300
557.606;5;402;0,5240;14,7500;Kg;18,0000;0,0000;20;5102;33,3300
557.606;6;1.210;1,0000;9,9000;Un;0,0000;0,0000;00;5102;0,0000
557.606;7;117;0,9040;62,5000;Kg;18,0000;0,0000;20;5102;33,3300
557.606;8;796;0,4460;28,8000;Kg;0,0000;0,0000;00;5102;0,0000
557.607;1;252;2,3400;102,3500;Kg;0,0000;0,0000;60;5405;0,0000
557.608;1;442;2,0000;27,9300;Bd;0,0000;0,0000;00;5102;0,0000
557.608;2;445;2,0000;19,5500;Un;18,0000;0,0000;20;5102;33,3300
557.609;1;450;1,0000;15,5000;Un;0,0000;0,0000;60;5405;0,0000
557.609;2;743;1,0000;10,5000;Un;0,0000;0,0000;60;5405;0,0000
557.609;3;115;0,3580;46,2000;Kg;18,0000;0,0000;20;5102;12,0000
557.609;4;110;0,3100;47,9000;Kg;12,0000;0,0000;00;5102;0,0000
557.609;5;122;0,2220;47,9000;Kg;12,0000;0,0000;00;5102;0,0000
557.609;6;919;0,1680;35,0000;Kg;18,0000;0,0000;00;5102;0,0000
557.609;7;482;1,0000;4,0500;Un;12,0000;0,0000;00;5102;0,0000
557.609;8;130;0,2000;56,9000;Kg;18,0000;0,0000;20;5102;33,3300
557.609;9;150;0,2540;45,4400;Kg;18,0000;0,0000;20;5102;33,3300
557.609;10;423;0,1620;48,0000;Kg;18,0000;0,0000;20;5102;12,0000
557.609;11;1.301;0,2820;10,0000;Kg;0,0000;0,0000;00;5102;0,0000
557.610;1;119;3,0000;33,1800;Un;0,0000;0,0000;60;5405;0,0000
557.611;1;159;7,9800;43,5000;Kg;18,0000;0,0000;20;5102;33,3300
557.611;2;117;1,1400;62,5000;Kg;18,0000;0,0000;20;5102;33,3300
557.736;1;301;1,0000;83,5200;Un;18,0000;0,0000;00;5102;0,0000
558.135;1;361;2,0000;17,2500;Un;12,0000;3,0000;00;5102;0,0000
558.135;2;298;0,2200;42,9000;Kg;18,0000;3,0000;00;5102;0,0000
558.135;3;316;0,5120;15,0800;Kg;18,0000;3,0000;20;5102;33,3300
558.135;4;312;0,3140;23,0000;Kg;18,0000;3,0000;20;5102;33,3300
558.135;5;469;0,5140;53,1000;Kg;18,0000;3,0000;00;5102;0,0000
558.201;1;110;12,0300;43,7300;Kg;12,0000;0,0000;00;5102;0,0000
558.201;2;107;12,0500;52,9000;Kg;18,0000;0,0000;20;5102;33,3300
558.201;3;146;2,3000;42,0000;Kg;18,0000;0,0000;20;5102;33,3300
558.136;1;122;0,5160;53,5000;Kg;12,0000;0,0000;00;5102;0,0000
558.136;2;170;30,0000;34,1600;Kg;12,0000;0,0000;00;5102;0,0000
557.737;1;617;4,0000;10,5000;Un;0,0000;0,0000;60;5405;0,0000
557.612;1;230;2,5000;27,8500;Kg;0,0000;0,0000;60;5405;0,0000
557.612;2;625;1,0000;8,5000;Un;0,0000;0,0000;00;5102;0,0000
557.612;3;460;1,0000;45,7400;Bd;18,0000;0,0000;20;5102;33,3300
557.612;4;391;2,0000;3,1200;Lt;0,0000;0,0000;60;5405;0,0000
557.612;5;193;2,0000;14,5000;Lt;18,0000;0,0000;20;5102;33,3300
557.613;1;146;10,0000;42,0000;Kg;18,0000;0,0000;20;5102;33,3300
557.738;1;106;3,8000;34,5000;Kg;18,0000;0,0000;20;5102;33,3300
557.738;2;405;0,1740;55,3400;Kg;18,0000;0,0000;20;5102;33,3300
557.614;1;122;0,4280;47,9000;Kg;12,0000;0,0000;00;5102;0,0000
557.614;2;219;0,4080;35,9000;Kg;0,0000;0,0000;00;5102;0,0000
557.615;1;848;1,0000;6,7500;Un;0,0000;3,0000;00;5102;0,0000
557.615;2;744;1,0000;10,5000;Un;0,0000;3,0000;60;5405;0,0000
557.615;3;1.978;1,0000;18,9000;Un;0,0000;3,0000;60;5405;0,0000
557.615;4;791;1,0000;10,5000;Un;0,0000;3,0000;60;5405;0,0000
557.615;5;762;1,0000;18,9000;Un;0,0000;3,0000;70;5405;0,0000
557.615;6;948;1,0000;10,9700;Un;0,0000;3,0000;20;5102;12,0000
557.615;7;2.342;1,0000;15,9500;Un;0,0000;3,0000;00;5102;0,0000
557.615;8;1.113;0,1860;144,5000;Kg;18,0000;3,0000;00;5102;0,0000
557.615;9;2.361;1,0000;10,5000;Un;0,0000;3,0000;00;5102;0,0000
557.615;10;272;0,2060;61,9000;Kg;0,0000;3,0000;60;5405;0,0000
557.615;11;252;0,2520;129,9000;Kg;0,0000;3,0000;60;5405;0,0000
557.615;12;114;0,3060;54,9000;Kg;18,0000;3,0000;20;5102;33,3300
557.616;1;2.339;1,0000;3,5000;Pç;0,0000;0,0000;00;5102;0,0000
557.616;2;2.207;1,0000;6,7000;Un;0,0000;0,0000;00;5102;0,0000
557.617;1;730;10,0000;5,7000;Un;0,0000;0,0000;00;5102;0,0000
557.618;1;311;0,5680;18,8600;Kg;18,0000;0,0000;20;5102;33,3300
557.618;2;310;2,2240;15,2100;Kg;18,0000;0,0000;20;5102;33,3300
557.618;3;150;0,4280;45,2400;Kg;18,0000;0,0000;20;5102;33,3300
557.618;4;453;1,0000;28,5500;Un;0,0000;0,0000;00;5102;0,0000
557.618;5;955;1,0000;25,5000;Un;0,0000;0,0000;20;5102;0,0000
557.619;1;108;2,0000;16,8000;Un;18,0000;0,0000;20;5102;33,3300
557.619;2;162;0,5260;46,4000;Kg;18,0000;0,0000;00;5102;0,0000
557.619;3;677;3,0000;17,5000;Un;18,0000;0,0000;20;5102;12,0000
557.739;1;505;20,0000;18,5000;Kg;18,0000;3,0000;20;5102;61,1100
557.739;2;451;45,0000;8,4000;Un;0,0000;3,0000;00;5102;0,0000
557.739;3;454;30,0000;8,5000;Un;0,0000;3,0000;00;5102;0,0000
557.739;4;719;3,0000;138,0000;Kg;18,0000;3,0000;00;5102;0,0000
557.739;5;435;6,0000;25,0000;Un;18,0000;3,0000;20;5102;12,0000
557.739;6;372;11,4000;21,0000;Kg;18,0000;3,0000;20;5102;33,3300
557.739;7;371;6,0000;188,5700;Bd;18,0000;3,0000;20;5102;61,1100
557.739;8;313;60,0000;20,0000;Kg;18,0000;3,0000;20;5102;33,3300
557.739;9;310;60,0000;13,0000;Kg;18,0000;3,0000;20;5102;33,3300
557.739;10;442;20,0000;24,5000;Bd;0,0000;3,0000;00;5102;0,0000
557.739;11;667;30,0000;10,2000;Un;0,0000;3,0000;60;5405;0,0000
557.739;12;987;4,0000;8,6500;Un;0,0000;3,0000;00;5102;0,0000
557.739;13;703;4,0000;8,6500;Un;0,0000;3,0000;00;5102;0,0000
557.739;14;2.229;4,0000;8,6500;Un;0,0000;3,0000;00;5102;0,0000
557.739;15;1.526;4,0000;8,6500;Un;0,0000;3,0000;00;5102;0,0000
557.739;16;563;30,0000;10,3000;Un;13,3300;3,0000;00;5102;0,0000
557.739;17;1.017;24,0000;26,6000;Un;13,3000;3,0000;00;5102;0,0000
557.739;18;561;6,0000;20,5000;Un;18,0000;3,0000;60;5405;0,0000
557.739;19;901;15,0000;34,0000;Cx;18,0000;3,0000;20;5102;61,1100
557.739;20;1.947;18,0000;27,0000;Kg;18,0000;3,0000;20;5102;33,3300
558.202;1;314;3,0000;83,5200;Un;18,0000;3,0000;20;5102;33,3300
558.202;2;325;0,5800;66,0500;Kg;18,0000;3,0000;20;5102;33,3300
558.202;3;712;1,0000;25,8000;Kg;18,0000;3,0000;20;5102;61,1100
558.202;4;105;8,0000;16,8000;Un;18,0000;3,0000;20;5102;33,3300
558.202;5;144;2,0000;49,4400;Un;18,0000;3,0000;00;5102;0,0000
558.137;1;357;6,0000;69,5800;Un;18,0000;1,0000;20;5102;61,1100
558.137;2;301;2,0000;83,5200;Un;18,0000;0,0000;00;5102;0,0000
558.203;1;104;4,0000;6,2000;Un;18,0000;0,0000;00;5102;0,0000
558.203;2;154;4,0000;9,4700;Un;18,0000;0,0000;20;5102;33,3300
558.203;3;135;2,0000;111,7200;Bd;12,0000;0,0000;00;5102;0,0000
558.203;4;138;24,0000;10,3400;Un;0,0000;0,0000;60;5405;0,0000
558.203;5;117;15,0780;62,5000;Kg;18,0000;0,0000;20;5102;33,3300
558.203;6;159;8,0600;45,2400;Kg;18,0000;0,0000;20;5102;33,3300
558.203;7;319;2,0000;44,0800;Bd;18,0000;0,0000;20;5102;33,3300
558.203;8;114;7,0200;46,4000;Kg;18,0000;0,0000;20;5102;33,3300
558.203;9;180;2,9300;47,8300;Kg;18,0000;0,0000;20;5102;33,3300
558.203;10;348;2,0000;12,1800;Un;18,0000;0,0000;20;5102;12,0000
558.203;11;121;5,3600;32,2000;Kg;18,0000;0,0000;20;5102;33,3300
557.784;1;267;1,0000;26,7400;Un;18,0000;0,0000;20;5102;33,3300
557.784;2;119;1,0000;33,1800;Un;0,0000;0,0000;60;5405;0,0000
557.784;3;122;1,5000;40,7900;Kg;12,0000;0,0000;00;5102;0,0000
557.784;4;450;1,0000;14,9000;Un;0,0000;0,0000;60;5405;0,0000
558.204;1;122;4,2000;43,3900;Kg;12,0000;0,0000;00;5102;0,0000
558.204;2;1.154;1,0000;11,6000;Un;0,0000;0,0000;00;5102;0,0000
558.204;3;616;1,0000;27,9500;Un;0,0000;0,0000;60;5405;0,0000
557.620;1;106;7,9000;31,2600;Kg;18,0000;0,0000;20;5102;33,3300
557.620;2;105;3,0000;16,8000;Un;18,0000;0,0000;20;5102;33,3300
557.620;3;170;10,0000;34,1600;Kg;12,0000;0,0000;00;5102;0,0000
557.785;1;224;2,5000;24,5100;Kg;0,0000;0,0000;00;5102;0,0000
557.785;2;374;3,0000;5,2900;Lt;18,0000;0,0000;20;5102;12,0000
557.621;1;122;75,8200;40,7900;Kg;12,0000;0,0000;00;5102;0,0000
557.621;2;992;60,0000;5,9900;Lt;12,0000;2,0000;60;5405;0,0000
557.621;3;119;2,0000;33,1800;Un;0,0000;0,0000;60;5405;0,0000
557.621;4;182;12,0000;2,7500;Un;0,0000;0,0000;60;5405;0,0000
557.621;5;117;2,5650;62,5000;Kg;18,0000;0,0000;20;5102;33,3300
557.621;6;450;1,0000;14,9000;Un;0,0000;0,0000;60;5405;0,0000
557.621;7;359;2,0660;59,6700;Kg;18,0000;0,0000;20;5102;33,3300
557.621;8;170;25,0000;34,1600;Kg;12,0000;0,0000;00;5102;0,0000
558.138;1;119;2,0000;33,1800;Un;0,0000;0,0000;60;5405;0,0000
558.138;2;182;12,0000;2,8800;Un;0,0000;0,0000;60;5405;0,0000
558.138;3;170;10,0000;34,1600;Kg;12,0000;0,0000;00;5102;0,0000
558.138;4;122;9,9000;43,3900;Kg;12,0000;0,0000;00;5102;0,0000
557.622;1;159;51,2700;43,5000;Kg;18,0000;0,0000;20;5102;33,3300
557.622;2;170;20,0000;34,1600;Kg;12,0000;0,0000;00;5102;0,0000
557.622;3;117;0,9300;62,5000;Kg;18,0000;0,0000;20;5102;33,3300
557.622;4;359;2,0000;59,6700;Kg;18,0000;0,0000;20;5102;33,3300
557.622;5;992;48,0000;5,9900;Lt;12,0000;2,0000;60;5405;0,0000
557.622;6;182;12,0000;2,7500;Un;0,0000;0,0000;60;5405;0,0000
558.139;1;119;2,0000;33,1800;Un;0,0000;0,0000;60;5405;0,0000
558.139;2;170;5,0000;34,1600;Kg;12,0000;0,0000;00;5102;0,0000
558.139;3;181;1,7750;46,8000;Kg;18,0000;0,0000;20;5102;33,3300
558.139;4;122;3,6000;43,3900;Kg;12,0000;0,0000;00;5102;0,0000
558.139;5;801;2,3400;47,0600;Kg;18,0000;0,0000;20;5102;33,3300
558.139;6;110;9,8000;43,7300;Kg;12,0000;0,0000;00;5102;0,0000
557.623;1;220;5,0000;22,6200;Kg;0,0000;3,0000;60;5405;0,0000
557.623;2;198;12,0000;11,8800;Un;18,0000;3,0000;20;5102;33,3300
557.623;3;314;1,0000;83,5200;Un;18,0000;3,0000;20;5102;33,3300
557.623;4;349;1,0000;11,9000;Un;18,0000;3,0000;20;5102;12,0000
557.787;1;410;1,0000;9,7000;Kg;18,0000;0,0000;20;5102;33,3300
557.787;2;411;1,0000;9,7000;Kg;18,0000;0,0000;20;5102;33,3300
557.624;1;122;3,0000;38,9900;Kg;12,0000;0,0000;00;5102;0,0000
557.624;2;213;1,0000;20,0500;Kg;0,0000;0,0000;00;5102;0,0000
557.624;3;124;1,0000;16,4700;Un;18,0000;0,0000;20;5102;33,3300
557.624;4;140;2,9450;13,5000;Kg;18,0000;0,0000;20;5102;33,3300
557.624;5;311;0,3150;18,8600;Kg;18,0000;0,0000;20;5102;33,3300
557.624;6;310;0,3500;15,2100;Kg;18,0000;0,0000;20;5102;33,3300
557.624;7;411;1,0000;9,7000;Kg;18,0000;0,0000;20;5102;33,3300
557.624;8;198;5,0000;11,8800;Un;18,0000;0,0000;20;5102;33,3300
557.624;9;492;1,0000;12,5000;Un;0,0000;0,0000;60;5405;0,0000
557.624;10;374;2,0000;5,2900;Lt;18,0000;0,0000;20;5102;12,0000
557.624;11;396;1,0000;11,5600;Un;12,0000;0,0000;00;5102;0,0000
557.624;12;482;2,0000;4,1200;Un;12,0000;0,0000;00;5102;0,0000
557.624;13;327;4,0000;13,0800;Kg;18,0000;0,0000;20;5102;33,3300
557.624;14;102;1,0000;39,5000;Bd;18,0000;0,0000;20;5102;61,1100
557.624;15;314;1,0000;83,5200;Un;18,0000;0,0000;20;5102;33,3300
557.625;1;378;2,0000;23,2500;Un;18,0000;3,0000;20;5102;33,3300
557.625;2;105;15,0000;16,8000;Un;18,0000;3,0000;20;5102;33,3300
557.625;3;126;1,2500;12,7200;Kg;18,0000;3,0000;20;5102;33,3300
557.625;4;402;2,0100;14,7500;Kg;18,0000;3,0000;20;5102;33,3300
557.625;5;440;4,0000;30,2100;Bd;0,0000;3,0000;00;5102;0,0000
557.625;6;196;1,5650;30,7600;Kg;18,0000;3,0000;20;5102;33,3300
557.788;1;319;1,0000;44,0800;Bd;18,0000;0,0000;20;5102;33,3300
557.788;2;155;1,0000;41,5000;Kg;18,0000;0,0000;20;5102;33,3300
557.626;1;156;2,0000;41,5000;Un;18,0000;3,0000;20;5102;33,3300
557.626;2;124;2,0000;16,4700;Un;18,0000;3,0000;20;5102;33,3300
557.626;3;224;5,0000;24,5100;Kg;0,0000;3,0000;00;5102;0,0000
557.626;4;148;6,4150;44,6600;Kg;12,0000;3,0000;00;5102;0,0000
557.626;5;110;3,1500;41,2500;Kg;12,0000;3,0000;00;5102;0,0000
557.626;6;126;2,0950;12,7200;Kg;18,0000;3,0000;20;5102;33,3300
557.626;7;990;0,7000;62,6400;Kg;0,0000;3,0000;60;5405;0,0000
557.626;8;198;6,0000;11,8800;Un;18,0000;3,0000;20;5102;33,3300
557.626;9;445;2,0000;19,5500;Un;18,0000;3,0000;20;5102;33,3300
557.626;10;302;1,0000;42,0600;Bd;18,0000;3,0000;20;5102;33,3300
557.626;11;319;2,0000;44,0800;Bd;18,0000;3,0000;20;5102;33,3300
557.626;12;483;1,1400;24,4000;Kg;18,0000;3,0000;20;5102;33,3300
557.789;1;319;1,0000;44,0800;Bd;18,0000;0,0000;20;5102;33,3300
557.789;2;156;1,0000;41,5000;Un;18,0000;0,0000;20;5102;33,3300
558.140;1;122;24,7000;43,3900;Kg;12,0000;0,0000;00;5102;0,0000
557.627;1;453;1,0000;28,5500;Un;0,0000;0,0000;00;5102;0,0000
557.627;2;148;6,0300;44,6600;Kg;12,0000;0,0000;00;5102;0,0000
557.627;3;198;1,0000;11,8800;Un;18,0000;0,0000;20;5102;33,3300
557.627;4;126;8,2700;12,7200;Kg;18,0000;0,0000;20;5102;33,3300
557.790;1;126;12,3800;12,7200;Kg;18,0000;0,0000;20;5102;33,3300
557.628;1;453;1,0000;28,5500;Un;0,0000;0,0000;00;5102;0,0000
557.628;2;148;6,0300;44,6600;Kg;12,0000;0,0000;00;5102;0,0000
557.628;3;198;1,0000;11,8800;Un;18,0000;0,0000;20;5102;33,3300
557.628;4;126;8,2700;12,7200;Kg;18,0000;0,0000;20;5102;33,3300
557.628;5;378;3,0000;23,2500;Un;18,0000;0,0000;20;5102;33,3300
557.791;1;625;1,0000;8,5000;Un;0,0000;0,0000;00;5102;0,0000
557.791;2;193;1,0000;14,5000;Lt;18,0000;0,0000;20;5102;33,3300
557.791;3;150;0,1200;45,2400;Kg;18,0000;0,0000;20;5102;33,3300
557.791;4;150;0,2500;45,2400;Kg;18,0000;0,0000;20;5102;33,3300
557.791;5;1.027;0,4800;55,5000;Kg;18,0000;0,0000;20;5102;33,3300
557.791;6;736;1,0000;1,3000;Un;18,0000;0,0000;00;5102;0,0000
557.791;7;428;0,1200;29,9000;Kg;18,0000;0,0000;20;5102;33,3300
557.791;8;1.977;1,0000;10,9000;Un;18,0000;0,0000;20;5102;33,3300
557.791;9;496;1,0000;14,5000;Un;18,0000;0,0000;20;5102;33,3300
557.629;1;122;1,9420;40,7900;Kg;12,0000;0,0000;00;5102;0,0000
557.629;2;294;1,7100;44,0800;Kg;0,0000;0,0000;60;5405;0,0000
557.629;3;138;2,0000;10,3400;Un;0,0000;0,0000;60;5405;0,0000
557.630;1;106;3,9500;34,5000;Kg;18,0000;0,0000;20;5102;33,3300
557.630;2;108;1,0000;16,9500;Un;18,0000;0,0000;20;5102;33,3300
557.630;3;148;3,7000;49,1900;Kg;12,0000;0,0000;00;5102;0,0000
557.631;1;503;5,0000;43,7000;Kg;18,0000;0,0000;20;5102;61,1100
557.631;2;507;1,0000;20,7000;Kg;18,0000;0,0000;20;5102;61,1100
557.632;1;267;12,0000;26,7400;Un;18,0000;0,0000;20;5102;33,3300
557.792;1;130;0,5980;56,9000;Kg;18,0000;0,0000;20;5102;33,3300
557.633;1;106;3,9500;34,5000;Kg;18,0000;0,0000;20;5102;33,3300
557.633;2;108;1,0000;16,9500;Un;18,0000;0,0000;20;5102;33,3300
557.633;3;115;0,3740;51,4800;Kg;18,0000;0,0000;20;5102;12,0000
557.793;1;224;2,5000;24,5100;Kg;0,0000;0,0000;00;5102;0,0000
557.793;2;124;1,0000;16,4700;Un;18,0000;0,0000;20;5102;33,3300
557.634;1;505;5,0000;21,4600;Kg;18,0000;0,0000;20;5102;61,1100
557.634;2;442;1,0000;28,2800;Bd;0,0000;0,0000;00;5102;0,0000
